case_id,event_label,resource
11887,g,None
11887,e,None
11888,c,B_BED3
11888,h,ER_PRACTITIONER8
11888,e,None
11888,d,OR5
11889,c,B_BED4
11889,h,ER_PRACTITIONER3
11889,g,None
11889,d,OR1
11890,h,ER_PRACTITIONER5
11890,e,None
11890,g,None
11891,c,B_BED13
11891,g,None
11891,e,None
11892,c,A_BED15
11892,b,None
11892,a,None
11893,h,ER_PRACTITIONER3
11893,e,None
11894,c,B_BED11
11894,i,INTAKE1
11894,a,None
11894,g,None
11894,b,None
11894,b,None
11895,b,None
11895,a,None
11895,b,None
11895,b,None
11895,g,None
11896,c,B_BED8
11897,c,A_BED17
11897,a,None
11897,b,None
11897,b,None
11898,b,None
11898,b,None
11898,b,None
11898,b,None
11898,b,None
11898,a,None
11899,c,B_BED5
11899,e,None
11900,c,B_BED26
11900,h,ER_PRACTITIONER7
11900,e,None
11901,b,None
11901,b,None
11901,b,None
11901,b,None
11902,h,ER_PRACTITIONER1
11902,g,None
11903,a,None
11903,b,None
11903,b,None
11903,f,None
11903,b,None
11904,b,None
11904,b,None
11904,b,None
11904,b,None
11904,b,None
11904,a,None
11905,h,ER_PRACTITIONER8
11905,g,None
11905,e,None
11906,b,None
11906,f,None
11906,b,None
11906,b,None
11906,a,None
11907,b,None
11907,b,None
11907,b,None
11907,b,None
11907,f,None
11907,a,None
11908,b,None
11908,a,None
11908,b,None
11908,b,None
11908,f,None
11909,c,B_BED27
11909,h,ER_PRACTITIONER5
11909,g,None
11910,i,INTAKE2
11910,b,None
11910,b,None
11911,h,ER_PRACTITIONER9
11911,e,None
11912,i,INTAKE1
11912,a,None
11912,b,None
11913,i,INTAKE4
11913,b,None
11913,b,None
11913,a,None
11913,g,None
11914,b,None
11914,a,None
11914,b,None
11914,b,None
11914,b,None
11915,c,B_BED39
11915,b,None
11915,a,None
11915,b,None
11915,b,None
11915,b,None
11916,c,B_BED6
11916,e,None
11917,a,None
11917,b,None
11917,f,None
11917,b,None
11917,b,None
11917,b,None
11918,a,None
11918,b,None
11918,b,None
11918,b,None
11918,b,None
11918,b,None
11919,b,None
11919,b,None
11919,b,None
11919,f,None
11919,b,None
11919,b,None
11919,a,None
11920,c,A_BED1
11920,i,INTAKE4
11920,g,None
11920,a,None
11920,b,None
11921,a,None
11921,b,None
11921,b,None
11921,b,None
11921,b,None
11922,b,None
11922,b,None
11922,b,None
11922,a,None
11922,b,None
11923,h,ER_PRACTITIONER3
11923,g,None
11923,e,None
11924,h,ER_PRACTITIONER4
11924,e,None
11924,g,None
11925,a,None
11925,b,None
11925,b,None
11925,b,None
11925,b,None
11925,b,None
11925,f,None
11925,b,None
11926,b,None
11926,a,None
11926,b,None
11926,b,None
11926,b,None
11926,b,None
11927,h,ER_PRACTITIONER5
11927,e,None
11927,g,None
11928,i,INTAKE1
11928,g,None
11928,b,None
11928,a,None
11928,b,None
11928,d,OR3
11929,c,A_BED2
11929,i,INTAKE4
11929,g,None
11929,b,None
11929,a,None
11929,b,None
11930,a,None
11930,b,None
11930,f,None
11930,b,None
11931,b,None
11931,b,None
11931,b,None
11931,b,None
11932,e,None
11932,g,None
11933,b,None
11933,b,None
11933,b,None
11933,b,None
11933,b,None
11934,b,None
11934,b,None
11934,f,None
11934,b,None
11934,b,None
11934,b,None
11935,g,None
11936,c,B_BED28
11936,h,ER_PRACTITIONER4
11936,e,None
11937,h,ER_PRACTITIONER3
11937,g,None
11937,e,None
11938,c,B_BED7
11938,h,ER_PRACTITIONER3
11938,g,None
11939,g,None
11939,e,None
11940,e,None
11941,h,ER_PRACTITIONER4
11941,e,None
11941,g,None
11942,h,ER_PRACTITIONER5
11942,e,None
11943,h,ER_PRACTITIONER6
11943,g,None
11944,h,ER_PRACTITIONER7
11945,h,ER_PRACTITIONER3
11945,e,None
11945,g,None
11946,h,ER_PRACTITIONER4
11946,g,None
11947,c,B_BED8
11947,h,ER_PRACTITIONER3
11947,e,None
11947,g,None
11948,h,ER_PRACTITIONER4
11948,g,None
11949,c,B_BED9
11949,g,None
11949,e,None
11950,h,ER_PRACTITIONER4
11950,g,None
11950,e,None
11951,c,B_BED15
11951,i,INTAKE2
11951,b,None
11951,d,OR1
11952,c,A_BED14
11952,i,INTAKE1
11952,b,None
11952,a,None
11953,c,A_BED16
11953,g,None
11953,b,None
11953,a,None
11954,h,ER_PRACTITIONER5
11954,e,None
11955,c,B_BED32
11955,i,INTAKE3
11955,a,None
11955,b,None
11955,b,None
11956,a,None
11956,f,None
11956,b,None
11956,b,None
11956,b,None
11956,b,None
11957,b,None
11957,b,None
11957,b,None
11957,b,None
11957,b,None
11957,f,None
11957,a,None
11958,c,B_BED23
11958,i,INTAKE3
11958,a,None
11958,b,None
11959,g,None
11959,b,None
11959,a,None
11959,d,OR5
11960,h,ER_PRACTITIONER6
11960,g,None
11960,e,None
11961,g,None
11962,h,ER_PRACTITIONER4
11962,g,None
11962,e,None
11963,b,None
11963,b,None
11963,b,None
11963,b,None
11963,f,None
11963,a,None
11964,b,None
11964,b,None
11964,a,None
11964,b,None
11964,b,None
11965,b,None
11965,a,None
11965,b,None
11966,b,None
11966,b,None
11966,a,None
11966,b,None
11967,b,None
11967,b,None
11967,f,None
11967,b,None
11967,b,None
11967,a,None
11968,f,None
11968,b,None
11968,b,None
11968,a,None
11968,b,None
11968,b,None
11969,b,None
11969,b,None
11969,a,None
11969,b,None
11969,f,None
11969,b,None
11969,b,None
11969,b,None
11970,h,ER_PRACTITIONER3
11970,g,None
11970,e,None
11971,a,None
11971,b,None
11971,b,None
11971,f,None
11971,b,None
11972,f,None
11972,b,None
11972,b,None
11972,b,None
11972,a,None
11973,b,None
11973,a,None
11973,b,None
11973,b,None
11973,f,None
11973,b,None
11974,b,None
11974,b,None
11974,b,None
11974,b,None
11974,a,None
11974,f,None
11974,b,None
11975,b,None
11975,b,None
11975,b,None
11975,a,None
11976,g,None
11976,e,None
11977,i,INTAKE2
11977,b,None
11977,b,None
11977,a,None
11977,b,None
11978,c,B_BED18
11978,i,INTAKE1
11978,g,None
11978,b,None
11978,a,None
11978,b,None
11978,b,None
11978,b,None
11979,c,B_BED31
11979,e,None
11979,g,None
11980,c,B_BED10
11980,h,ER_PRACTITIONER5
11981,c,A_BED17
11981,i,INTAKE4
11981,g,None
11981,b,None
11981,b,None
11981,b,None
11982,b,None
11982,a,None
11982,f,None
11982,b,None
11982,b,None
11983,a,None
11983,b,None
11983,b,None
11983,b,None
11983,b,None
11984,b,None
11984,b,None
11984,a,None
11985,b,None
11985,f,None
11985,b,None
11985,a,None
11985,b,None
11985,b,None
11986,b,None
11986,b,None
11986,b,None
11986,b,None
11986,b,None
11987,b,None
11987,b,None
11987,b,None
11987,b,None
11987,b,None
11987,f,None
11987,b,None
11988,b,None
11988,b,None
11988,b,None
11988,b,None
11988,b,None
11988,f,None
11988,b,None
11989,b,None
11989,b,None
11989,b,None
11989,b,None
11989,b,None
11989,f,None
11990,a,None
11990,b,None
11990,f,None
11990,b,None
11991,b,None
11991,b,None
11991,b,None
11992,f,None
11992,b,None
11992,b,None
11992,b,None
11993,c,B_BED32
11993,h,ER_PRACTITIONER3
11993,e,None
11993,g,None
11994,h,ER_PRACTITIONER4
11994,e,None
11994,g,None
11995,c,B_BED35
11995,h,ER_PRACTITIONER5
11995,g,None
11995,e,None
11995,d,OR3
11996,g,None
11996,e,None
11996,d,OR5
11997,h,ER_PRACTITIONER3
11997,g,None
11997,e,None
11998,h,ER_PRACTITIONER3
11998,e,None
11999,h,ER_PRACTITIONER4
12000,h,ER_PRACTITIONER3
12000,e,None
12001,g,None
12001,e,None
12002,e,None
12003,h,ER_PRACTITIONER4
12004,c,B_BED24
12004,i,INTAKE3
12004,b,None
12004,a,None
12004,g,None
12005,c,A_BED15
12005,g,None
12005,b,None
12005,d,OR1
12006,c,B_BED33
12006,i,INTAKE1
12006,a,None
12006,d,OR4
12007,i,INTAKE4
12007,g,None
12007,b,None
12007,a,None
12008,i,INTAKE3
12008,b,None
12008,g,None
12008,b,None
12008,b,None
12008,b,None
12009,e,None
12010,h,ER_PRACTITIONER4
12010,e,None
12011,c,A_BED22
12011,i,INTAKE2
12011,a,None
12011,b,None
12012,c,B_BED13
12012,i,INTAKE2
12012,b,None
12012,b,None
12012,b,None
12012,a,None
12012,b,None
12012,d,OR5
12013,g,None
12014,c,A_BED19
12014,i,INTAKE4
12014,b,None
12014,b,None
12014,b,None
12014,b,None
12015,f,None
12015,b,None
12015,b,None
12015,b,None
12015,a,None
12015,b,None
12016,b,None
12016,f,None
12016,b,None
12016,a,None
12017,b,None
12017,b,None
12017,b,None
12017,b,None
12017,a,None
12017,f,None
12018,c,A_BED20
12018,b,None
12018,b,None
12018,b,None
12018,b,None
12018,g,None
12019,f,None
12019,b,None
12019,a,None
12019,b,None
12019,b,None
12019,b,None
12019,b,None
12020,f,None
12020,b,None
12020,b,None
12020,b,None
12020,a,None
12020,b,None
12020,b,None
12021,b,None
12021,b,None
12021,b,None
12021,b,None
12021,b,None
12022,h,ER_PRACTITIONER3
12022,g,None
12022,e,None
12023,c,B_BED6
12023,i,INTAKE3
12023,b,None
12023,b,None
12023,b,None
12023,b,None
12023,a,None
12023,b,None
12023,d,OR4
12024,i,INTAKE1
12024,b,None
12024,b,None
12024,b,None
12024,b,None
12024,g,None
12025,b,None
12025,b,None
12025,b,None
12025,a,None
12025,b,None
12025,b,None
12026,i,INTAKE3
12026,b,None
12026,b,None
12026,b,None
12026,b,None
12026,b,None
12026,b,None
12027,b,None
12027,a,None
12027,b,None
12027,f,None
12027,b,None
12027,b,None
12027,b,None
12028,b,None
12028,b,None
12028,f,None
12028,b,None
12028,a,None
12029,b,None
12029,f,None
12029,b,None
12029,a,None
12029,b,None
12030,a,None
12030,b,None
12030,b,None
12030,b,None
12030,b,None
12030,f,None
12031,e,None
12032,c,A_BED22
12032,i,INTAKE2
12032,g,None
12032,b,None
12032,b,None
12032,b,None
12032,b,None
12033,c,B_BED3
12033,i,INTAKE1
12033,b,None
12033,b,None
12033,a,None
12033,b,None
12033,b,None
12033,g,None
12034,c,B_BED21
12034,e,None
12035,b,None
12035,a,None
12035,b,None
12035,b,None
12036,f,None
12036,b,None
12036,b,None
12036,b,None
12036,b,None
12036,b,None
12036,a,None
12037,c,B_BED33
12037,h,ER_PRACTITIONER5
12037,d,OR5
12038,b,None
12038,b,None
12039,b,None
12039,f,None
12039,b,None
12039,a,None
12039,b,None
12039,b,None
12040,b,None
12040,b,None
12040,b,None
12040,b,None
12040,f,None
12040,a,None
12041,h,ER_PRACTITIONER6
12042,b,None
12042,b,None
12042,b,None
12042,b,None
12042,a,None
12042,b,None
12042,b,None
12043,b,None
12043,b,None
12043,a,None
12043,b,None
12043,b,None
12044,c,B_BED39
12044,g,None
12045,b,None
12045,b,None
12045,a,None
12045,f,None
12045,b,None
12046,c,B_BED22
12046,g,None
12047,c,B_BED38
12047,h,ER_PRACTITIONER4
12047,g,None
12048,h,ER_PRACTITIONER5
12048,e,None
12048,g,None
12049,c,B_BED4
12049,h,ER_PRACTITIONER3
12049,g,None
12049,d,OR3
12050,c,B_BED1
12050,h,ER_PRACTITIONER4
12050,g,None
12050,e,None
12051,c,B_BED12
12051,h,ER_PRACTITIONER5
12051,e,None
12052,h,ER_PRACTITIONER3
12052,e,None
12052,g,None
12053,g,None
12054,h,ER_PRACTITIONER4
12054,g,None
12055,h,ER_PRACTITIONER5
12055,e,None
12056,c,B_BED7
12056,g,None
12057,c,B_BED25
12057,g,None
12057,e,None
12058,h,ER_PRACTITIONER5
12058,e,None
12059,c,B_BED18
12059,e,None
12059,g,None
12060,h,ER_PRACTITIONER4
12060,g,None
12061,i,INTAKE3
12061,b,None
12061,b,None
12061,b,None
12061,g,None
12061,d,OR4
12062,g,None
12062,e,None
12063,h,ER_PRACTITIONER4
12063,g,None
12063,e,None
12064,c,A_BED14
12064,i,INTAKE2
12064,b,None
12064,b,None
12064,a,None
12065,c,B_BED20
12065,i,INTAKE1
12066,c,B_BED2
12066,i,INTAKE4
12066,b,None
12066,b,None
12066,a,None
12066,g,None
12067,h,ER_PRACTITIONER5
12067,g,None
12068,g,None
12069,c,B_BED34
12069,i,INTAKE1
12069,b,None
12069,d,OR2
12070,b,None
12070,a,None
12070,d,OR4
12071,c,A_BED21
12071,i,INTAKE1
12071,b,None
12071,a,None
12071,b,None
12071,b,None
12071,g,None
12071,b,None
12071,d,OR2
12072,f,None
12072,a,None
12072,b,None
12072,b,None
12072,b,None
12073,b,None
12073,a,None
12073,b,None
12073,b,None
12074,i,INTAKE2
12074,b,None
12074,b,None
12074,b,None
12074,b,None
12074,b,None
12075,c,B_BED25
12075,i,INTAKE4
12075,g,None
12075,b,None
12075,a,None
12075,b,None
12075,b,None
12075,d,OR5
12076,b,None
12077,h,ER_PRACTITIONER3
12077,g,None
12078,h,ER_PRACTITIONER4
12078,g,None
12078,e,None
12079,b,None
12079,b,None
12079,b,None
12079,f,None
12079,b,None
12079,a,None
12080,b,None
12080,b,None
12080,b,None
12080,f,None
12081,b,None
12081,b,None
12081,b,None
12081,f,None
12081,b,None
12081,b,None
12081,a,None
12082,b,None
12082,b,None
12082,b,None
12082,b,None
12083,h,ER_PRACTITIONER5
12083,g,None
12083,e,None
12084,f,None
12084,a,None
12084,b,None
12084,b,None
12084,b,None
12084,b,None
12084,b,None
12085,b,None
12085,b,None
12085,b,None
12085,a,None
12085,b,None
12085,b,None
12086,b,None
12086,b,None
12086,f,None
12086,b,None
12086,b,None
12087,b,None
12087,b,None
12087,b,None
12087,a,None
12087,b,None
12087,b,None
12087,b,None
12088,c,B_BED26
12088,h,ER_PRACTITIONER4
12088,g,None
12089,b,None
12089,b,None
12089,b,None
12089,b,None
12089,b,None
12089,a,None
12089,f,None
12090,e,None
12091,b,None
12091,b,None
12091,b,None
12092,b,None
12092,a,None
12092,f,None
12092,b,None
12092,b,None
12092,b,None
12092,b,None
12093,b,None
12093,b,None
12093,b,None
12093,f,None
12093,a,None
12093,b,None
12093,b,None
12094,b,None
12094,b,None
12095,c,B_BED5
12095,g,None
12095,e,None
12096,b,None
12096,b,None
12096,b,None
12096,b,None
12096,b,None
12096,b,None
12096,a,None
12097,b,None
12097,b,None
12097,b,None
12097,b,None
12098,f,None
12098,a,None
12098,b,None
12098,b,None
12099,b,None
12099,f,None
12099,b,None
12099,b,None
12099,b,None
12099,a,None
12100,b,None
12100,f,None
12100,b,None
12100,b,None
12100,b,None
12101,b,None
12101,a,None
12101,b,None
12101,b,None
12101,f,None
12102,f,None
12102,b,None
12102,b,None
12102,b,None
12102,a,None
12102,b,None
12102,b,None
12103,b,None
12103,f,None
12103,b,None
12103,b,None
12103,b,None
12103,b,None
12104,a,None
12104,b,None
12104,b,None
12104,b,None
12104,b,None
12105,b,None
12105,f,None
12105,b,None
12105,b,None
12105,b,None
12105,a,None
12106,h,ER_PRACTITIONER3
12106,e,None
12107,c,B_BED36
12107,h,ER_PRACTITIONER3
12107,e,None
12107,g,None
12108,c,B_BED27
12108,h,ER_PRACTITIONER3
12108,g,None
12109,e,None
12109,g,None
12110,g,None
12111,h,ER_PRACTITIONER6
12111,e,None
12111,g,None
12112,h,ER_PRACTITIONER3
12112,g,None
12112,e,None
12113,h,ER_PRACTITIONER4
12113,e,None
12113,g,None
12114,h,ER_PRACTITIONER5
12115,c,B_BED6
12115,h,ER_PRACTITIONER3
12115,e,None
12115,g,None
12116,c,B_BED28
12116,e,None
12116,g,None
12117,h,ER_PRACTITIONER5
12118,h,ER_PRACTITIONER6
12118,e,None
12118,g,None
12119,h,ER_PRACTITIONER7
12120,h,ER_PRACTITIONER3
12121,h,ER_PRACTITIONER4
12121,g,None
12121,e,None
12122,c,B_BED29
12122,h,ER_PRACTITIONER5
12123,h,ER_PRACTITIONER6
12123,e,None
12124,h,ER_PRACTITIONER7
12124,g,None
12124,e,None
12125,h,ER_PRACTITIONER3
12125,g,None
12126,e,None
12127,h,ER_PRACTITIONER5
12127,e,None
12127,g,None
12128,e,None
12128,g,None
12129,g,None
12130,h,ER_PRACTITIONER3
12130,g,None
12131,h,ER_PRACTITIONER4
12131,g,None
12131,e,None
12132,e,None
12133,c,B_BED9
12133,g,None
12133,e,None
12134,h,ER_PRACTITIONER7
12134,e,None
12134,g,None
12135,h,ER_PRACTITIONER3
12135,g,None
12136,g,None
12137,h,ER_PRACTITIONER5
12137,g,None
12137,e,None
12138,e,None
12138,g,None
12139,h,ER_PRACTITIONER3
12139,e,None
12139,g,None
12140,g,None
12140,e,None
12141,g,None
12142,h,ER_PRACTITIONER3
12142,g,None
12143,h,ER_PRACTITIONER4
12143,d,OR5
12144,c,B_BED21
12144,g,None
12144,d,OR1
12146,c,B_BED12
12146,h,ER_PRACTITIONER5
12147,c,B_BED37
12147,h,ER_PRACTITIONER4
12147,e,None
12147,d,OR4
12148,g,None
12149,h,ER_PRACTITIONER4
12149,g,None
12149,e,None
12150,e,None
12151,h,ER_PRACTITIONER6
12151,e,None
12151,g,None
12152,h,ER_PRACTITIONER7
12152,e,None
12152,g,None
12153,e,None
12153,g,None
12154,c,B_BED19
12154,h,ER_PRACTITIONER3
12154,g,None
12155,h,ER_PRACTITIONER3
12155,g,None
12155,e,None
12156,e,None
12156,g,None
12157,h,ER_PRACTITIONER5
12157,e,None
12157,g,None
12158,e,None
12158,g,None
12159,c,B_BED15
12159,h,ER_PRACTITIONER3
12159,e,None
12159,g,None
12160,c,B_BED7
12160,h,ER_PRACTITIONER4
12160,e,None
12160,g,None
12161,c,B_BED30
12161,h,ER_PRACTITIONER5
12162,h,ER_PRACTITIONER6
12162,e,None
12162,g,None
12163,c,B_BED31
12163,h,ER_PRACTITIONER3
12165,g,None
12165,e,None
12166,h,ER_PRACTITIONER3
12166,g,None
12167,h,ER_PRACTITIONER4
12167,g,None
12168,h,ER_PRACTITIONER3
12168,g,None
12169,c,B_BED17
12169,h,ER_PRACTITIONER5
12169,g,None
12169,e,None
12169,d,OR5
12170,c,B_BED10
12170,e,None
12170,g,None
12171,e,None
12171,d,OR3
12172,c,B_BED11
12172,h,ER_PRACTITIONER5
12172,g,None
12173,h,ER_PRACTITIONER6
12173,g,None
12174,c,B_BED1
12174,h,ER_PRACTITIONER7
12174,g,None
12174,e,None
12175,h,ER_PRACTITIONER3
12176,c,B_BED35
12176,g,None
12176,a,None
12177,c,A_BED21
12177,i,INTAKE2
12177,g,None
12177,b,None
12177,a,None
12178,c,A_BED20
12178,b,None
12178,g,None
12179,c,B_BED19
12179,i,INTAKE4
12179,b,None
12180,c,B_BED36
12180,a,None
12180,g,None
12180,b,None
12180,b,None
12181,b,None
12181,b,None
12181,b,None
12181,b,None
12181,f,None
12182,b,None
12182,b,None
12182,b,None
12182,b,None
12182,b,None
12182,a,None
12182,b,None
12183,b,None
12183,b,None
12183,b,None
12183,f,None
12183,b,None
12184,c,B_BED2
12184,i,INTAKE3
12184,a,None
12184,b,None
12184,b,None
12185,c,A_BED1
12185,i,INTAKE1
12185,a,None
12185,g,None
12185,d,OR4
12186,c,B_BED15
12186,a,None
12186,b,None
12186,g,None
12187,c,B_BED24
12187,h,ER_PRACTITIONER3
12187,g,None
12187,e,None
12187,d,OR1
12188,c,B_BED16
12188,h,ER_PRACTITIONER4
12188,e,None
12188,g,None
12189,c,A_BED2
12189,i,INTAKE4
12189,g,None
12189,d,OR3
12190,h,ER_PRACTITIONER5
12190,e,None
12190,g,None
12191,c,A_BED16
12191,b,None
12192,b,None
12192,b,None
12192,b,None
12193,c,B_BED4
12193,h,ER_PRACTITIONER6
12193,g,None
12193,d,OR3
12194,b,None
12194,f,None
12194,b,None
12194,b,None
12194,a,None
12194,b,None
12195,b,None
12195,b,None
12195,b,None
12195,b,None
12195,b,None
12195,a,None
12195,f,None
12196,a,None
12196,b,None
12196,b,None
12196,b,None
12196,b,None
12196,f,None
12197,f,None
12197,a,None
12197,b,None
12197,b,None
12197,b,None
12197,b,None
12198,b,None
12198,b,None
12198,b,None
12198,f,None
12198,b,None
12198,b,None
12199,b,None
12199,b,None
12199,f,None
12199,b,None
12199,b,None
12199,b,None
12200,b,None
12200,a,None
12200,b,None
12201,e,None
12202,b,None
12202,b,None
12202,b,None
12202,f,None
12202,b,None
12202,b,None
12202,b,None
12203,c,B_BED12
12203,h,ER_PRACTITIONER4
12203,g,None
12203,e,None
12204,b,None
12204,b,None
12204,b,None
12204,f,None
12204,a,None
12204,b,None
12205,b,None
12205,b,None
12205,a,None
12205,b,None
12205,b,None
12205,b,None
12205,f,None
12206,b,None
12206,b,None
12206,b,None
12206,f,None
12207,i,INTAKE2
12207,b,None
12207,g,None
12207,b,None
12207,d,OR5
12208,c,B_BED38
12208,g,None
12208,b,None
12208,b,None
12208,a,None
12209,h,ER_PRACTITIONER3
12209,e,None
12210,f,None
12210,b,None
12210,b,None
12210,b,None
12210,b,None
12210,b,None
12210,b,None
12211,c,B_BED40
12211,h,ER_PRACTITIONER5
12211,e,None
12211,g,None
12212,e,None
12213,b,None
12213,b,None
12213,b,None
12213,a,None
12213,b,None
12213,b,None
12214,b,None
12214,b,None
12214,b,None
12214,b,None
12214,a,None
12214,b,None
12214,b,None
12214,f,None
12215,c,B_BED3
12215,e,None
12216,b,None
12216,b,None
12216,f,None
12216,b,None
12217,a,None
12217,f,None
12217,b,None
12218,c,B_BED26
12218,g,None
12220,h,ER_PRACTITIONER5
12220,g,None
12221,h,ER_PRACTITIONER4
12221,g,None
12221,e,None
12222,e,None
12222,g,None
12223,h,ER_PRACTITIONER4
12223,g,None
12224,c,B_BED27
12224,h,ER_PRACTITIONER3
12224,g,None
12224,e,None
12225,h,ER_PRACTITIONER5
12225,g,None
12225,e,None
12226,c,B_BED6
12226,g,None
12226,e,None
12227,h,ER_PRACTITIONER7
12227,g,None
12227,e,None
12228,c,B_BED7
12228,h,ER_PRACTITIONER3
12228,e,None
12229,h,ER_PRACTITIONER4
12229,g,None
12230,h,ER_PRACTITIONER5
12230,e,None
12230,g,None
12231,c,B_BED28
12231,h,ER_PRACTITIONER6
12231,e,None
12231,g,None
12232,h,ER_PRACTITIONER7
12233,h,ER_PRACTITIONER1
12233,g,None
12233,e,None
12234,e,None
12235,h,ER_PRACTITIONER3
12235,g,None
12235,d,OR5
12236,g,None
12237,h,ER_PRACTITIONER5
12237,g,None
12237,e,None
12238,c,A_BED18
12238,i,INTAKE3
12238,b,None
12238,a,None
12238,d,OR5
12239,i,INTAKE2
12239,a,None
12239,b,None
12240,b,None
12240,g,None
12241,c,B_BED32
12241,g,None
12242,c,B_BED16
12242,b,None
12242,a,None
12242,g,None
12243,c,A_BED15
12243,b,None
12243,g,None
12244,i,INTAKE4
12244,g,None
12244,b,None
12244,a,None
12245,b,None
12245,b,None
12245,b,None
12245,b,None
12245,b,None
12245,b,None
12246,c,B_BED9
12246,e,None
12246,g,None
12247,b,None
12247,b,None
12247,b,None
12248,b,None
12248,b,None
12248,a,None
12248,b,None
12248,f,None
12248,b,None
12249,b,None
12249,b,None
12249,b,None
12249,b,None
12249,a,None
12250,a,None
12250,b,None
12250,b,None
12250,b,None
12250,b,None
12250,b,None
12250,b,None
12251,a,None
12251,b,None
12251,f,None
12251,b,None
12251,b,None
12251,b,None
12252,b,None
12252,b,None
12252,b,None
12252,b,None
12253,b,None
12253,a,None
12253,b,None
12253,b,None
12253,b,None
12254,a,None
12254,b,None
12254,b,None
12254,b,None
12254,f,None
12254,b,None
12254,b,None
12255,b,None
12255,b,None
12255,b,None
12255,a,None
12255,f,None
12255,b,None
12255,b,None
12255,b,None
12256,f,None
12256,b,None
12256,a,None
12256,b,None
12256,b,None
12256,b,None
12257,b,None
12257,b,None
12257,a,None
12257,b,None
12257,b,None
12257,b,None
12258,a,None
12258,b,None
12258,f,None
12258,b,None
12258,b,None
12258,b,None
12258,b,None
12259,c,A_BED15
12259,b,None
12259,a,None
12259,d,OR1
12260,c,B_BED21
12260,g,None
12260,b,None
12260,a,None
12261,a,None
12261,b,None
12261,b,None
12261,b,None
12261,b,None
12261,f,None
12262,f,None
12262,b,None
12262,b,None
12262,a,None
12262,b,None
12262,b,None
12262,b,None
12263,c,B_BED10
12263,h,ER_PRACTITIONER3
12263,e,None
12264,b,None
12264,b,None
12264,f,None
12264,b,None
12264,b,None
12264,b,None
12264,b,None
12265,h,ER_PRACTITIONER4
12266,b,None
12266,b,None
12266,b,None
12266,b,None
12267,b,None
12267,b,None
12267,a,None
12267,b,None
12267,b,None
12268,f,None
12268,b,None
12268,b,None
12268,b,None
12268,b,None
12268,b,None
12269,b,None
12269,a,None
12269,b,None
12269,f,None
12270,h,ER_PRACTITIONER5
12270,e,None
12270,g,None
12271,a,None
12271,b,None
12271,b,None
12271,f,None
12271,b,None
12272,a,None
12272,b,None
12272,b,None
12272,f,None
12272,b,None
12272,b,None
12272,b,None
12273,b,None
12273,b,None
12273,b,None
12273,f,None
12273,b,None
12274,f,None
12274,b,None
12274,b,None
12274,b,None
12274,b,None
12275,b,None
12275,b,None
12275,b,None
12275,b,None
12275,f,None
12276,g,None
12276,e,None
12277,b,None
12277,a,None
12277,b,None
12277,f,None
12277,b,None
12278,b,None
12278,b,None
12278,f,None
12278,b,None
12278,b,None
12278,a,None
12279,c,B_BED11
12279,h,ER_PRACTITIONER4
12279,e,None
12279,d,OR3
12280,a,None
12280,b,None
12280,b,None
12280,b,None
12280,b,None
12280,f,None
12281,h,ER_PRACTITIONER6
12281,g,None
12281,e,None
12282,f,None
12282,b,None
12282,b,None
12282,b,None
12282,b,None
12283,a,None
12283,b,None
12283,f,None
12283,b,None
12283,b,None
12284,b,None
12284,b,None
12285,h,ER_PRACTITIONER4
